i,j,x,y,numerical,exact,error,absError
20,35,5.1249999999999996e-01,8.8749999999999996e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
21,35,5.3749999999999998e-01,8.8749999999999996e-01,1.9603423317999999e-01,4.5399049973954786e-01,-2.5795626655954784e-01,2.5795626655954784e-01
22,35,5.6250000000000000e-01,8.8749999999999996e-01,1.2954925815300000e-01,3.0901699437494773e-01,-1.7946773622194773e-01,1.7946773622194773e-01
23,35,5.8750000000000002e-01,8.8749999999999996e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
24,35,6.1250000000000004e-01,8.8749999999999996e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
25,35,6.3749999999999996e-01,8.8749999999999996e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
26,35,6.6249999999999998e-01,8.8749999999999996e-01,-1.5099532103499999e-01,-3.0901699437494629e-01,1.5802167333994629e-01,1.5802167333994629e-01
27,35,6.8750000000000000e-01,8.8749999999999996e-01,-2.1612618525499999e-01,-4.5399049973954647e-01,2.3786431448454648e-01,2.3786431448454648e-01
28,35,7.1250000000000002e-01,8.8749999999999996e-01,-2.7593530551099998e-01,-5.8778525229247358e-01,3.1184994678147360e-01,3.1184994678147360e-01
29,35,7.3750000000000004e-01,8.8749999999999996e-01,-3.2894998276999998e-01,-7.0710678118654757e-01,3.7815679841654759e-01,3.7815679841654759e-01
30,35,7.6249999999999996e-01,8.8749999999999996e-01,-3.7386481973000002e-01,-8.0901699437494723e-01,4.3515217464494721e-01,4.3515217464494721e-01
31,35,7.8749999999999998e-01,8.8749999999999996e-01,-4.0957386404200002e-01,-8.9100652418836734e-01,4.8143266014636732e-01,4.8143266014636732e-01
32,35,8.1250000000000000e-01,8.8749999999999996e-01,-4.3519784052400001e-01,-9.5105651629515353e-01,5.1585867577115352e-01,5.1585867577115352e-01
33,35,8.3750000000000002e-01,8.8749999999999996e-01,-4.5010580183299997e-01,-9.8768834059513788e-01,5.3758253876213791e-01,5.3758253876213791e-01
34,35,8.6250000000000004e-01,8.8749999999999996e-01,-4.5393066448600000e-01,-1.0000000000000000e+00,5.4606933551400005e-01,5.4606933551400005e-01
35,35,8.8749999999999996e-01,8.8749999999999996e-01,-4.4657824766999998e-01,-9.8768834059513777e-01,5.4111009292513779e-01,5.4111009292513779e-01
36,35,9.1249999999999998e-01,8.8749999999999996e-01,-4.2822959228700003e-01,-9.5105651629515386e-01,5.2282692400815378e-01,5.2282692400815378e-01
37,35,9.3750000000000000e-01,8.8749999999999996e-01,-3.9933650313000002e-01,-8.9100652418836790e-01,4.9167002105836788e-01,4.9167002105836788e-01
38,35,9.6250000000000002e-01,8.8749999999999996e-01,-3.6061042394400000e-01,-8.0901699437494712e-01,4.4840657043094712e-01,4.4840657043094712e-01
39,35,9.8750000000000004e-01,8.8749999999999996e-01,-3.1300491932300001e-01,-7.0710678118654746e-01,3.9410186186354745e-01,3.9410186186354745e-01
0,36,1.2500000000000001e-02,9.1249999999999998e-01,-1.9603423317999999e-01,-4.5399049973954736e-01,2.5795626655954740e-01,2.5795626655954740e-01
1,36,3.7499999999999999e-02,9.1249999999999998e-01,-1.2954925815300000e-01,-3.0901699437494717e-01,1.7946773622194717e-01,1.7946773622194717e-01
2,36,6.2500000000000000e-02,9.1249999999999998e-01,-5.9874350441599999e-02,-1.5643446504022973e-01,9.6560114598629732e-02,9.6560114598629732e-02
3,36,8.7499999999999994e-02,9.1249999999999998e-01,1.1274862489400000e-02,2.4492935982947064e-16,1.1274862489399755e-02,1.1274862489399755e-02
4,36,1.1250000000000000e-01,9.1249999999999998e-01,8.2146450886899994e-02,1.5643446504023023e-01,-7.4288014153330237e-02,7.4288014153330237e-02
5,36,1.3750000000000001e-01,9.1249999999999998e-01,1.5099532103499999e-01,3.0901699437494762e-01,-1.5802167333994763e-01,1.5802167333994763e-01
6,36,1.6250000000000001e-01,9.1249999999999998e-01,2.1612618525499999e-01,4.5399049973954697e-01,-2.3786431448454698e-01,2.3786431448454698e-01
7,36,1.8750000000000000e-01,9.1249999999999998e-01,2.7593530551099998e-01,5.8778525229247403e-01,-3.1184994678147404e-01,3.1184994678147404e-01
8,36,2.1249999999999999e-01,9.1249999999999998e-01,3.2894998276999998e-01,7.0710678118654768e-01,-3.7815679841654770e-01,3.7815679841654770e-01
9,36,2.3749999999999999e-01,9.1249999999999998e-01,3.7386481973000002e-01,8.0901699437494701e-01,-4.3515217464494699e-01,4.3515217464494699e-01
10,36,2.6250000000000001e-01,9.1249999999999998e-01,4.0957386404200002e-01,8.9100652418836801e-01,-4.8143266014636799e-01,4.8143266014636799e-01
11,36,2.8749999999999998e-01,9.1249999999999998e-01,4.3519784052400001e-01,9.5105651629515364e-01,-5.1585867577115363e-01,5.1585867577115363e-01
12,36,3.1250000000000000e-01,9.1249999999999998e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
13,36,3.3750000000000002e-01,9.1249999999999998e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
14,36,3.6249999999999999e-01,9.1249999999999998e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
15,36,3.8750000000000001e-01,9.1249999999999998e-01,4.2822959228700003e-01,9.5105651629515353e-01,-5.2282692400815356e-01,5.2282692400815356e-01
16,36,4.1249999999999998e-01,9.1249999999999998e-01,3.9933650313000002e-01,8.9100652418836779e-01,-4.9167002105836777e-01,4.9167002105836777e-01
17,36,4.3750000000000000e-01,9.1249999999999998e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
18,36,4.6250000000000002e-01,9.1249999999999998e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
19,36,4.8749999999999999e-01,9.1249999999999998e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
20,36,5.1249999999999996e-01,9.1249999999999998e-01,1.9603423317999999e-01,4.5399049973954786e-01,-2.5795626655954784e-01,2.5795626655954784e-01
21,36,5.3749999999999998e-01,9.1249999999999998e-01,1.2954925815300000e-01,3.0901699437494773e-01,-1.7946773622194773e-01,1.7946773622194773e-01
22,36,5.6250000000000000e-01,9.1249999999999998e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
23,36,5.8750000000000002e-01,9.1249999999999998e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
24,36,6.1250000000000004e-01,9.1249999999999998e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
25,36,6.3749999999999996e-01,9.1249999999999998e-01,-1.5099532103499999e-01,-3.0901699437494629e-01,1.5802167333994629e-01,1.5802167333994629e-01
26,36,6.6249999999999998e-01,9.1249999999999998e-01,-2.1612618525499999e-01,-4.5399049973954647e-01,2.3786431448454648e-01,2.3786431448454648e-01
27,36,6.8750000000000000e-01,9.1249999999999998e-01,-2.7593530551099998e-01,-5.8778525229247358e-01,3.1184994678147360e-01,3.1184994678147360e-01
28,36,7.1250000000000002e-01,9.1249999999999998e-01,-3.2894998276999998e-01,-7.0710678118654757e-01,3.7815679841654759e-01,3.7815679841654759e-01
29,36,7.3750000000000004e-01,9.1249999999999998e-01,-3.7386481973000002e-01,-8.0901699437494723e-01,4.3515217464494721e-01,4.3515217464494721e-01
30,36,7.6249999999999996e-01,9.1249999999999998e-01,-4.0957386404200002e-01,-8.9100652418836734e-01,4.8143266014636732e-01,4.8143266014636732e-01
31,36,7.8749999999999998e-01,9.1249999999999998e-01,-4.3519784052400001e-01,-9.5105651629515353e-01,5.1585867577115352e-01,5.1585867577115352e-01
32,36,8.1250000000000000e-01,9.1249999999999998e-01,-4.5010580183299997e-01,-9.8768834059513788e-01,5.3758253876213791e-01,5.3758253876213791e-01
33,36,8.3750000000000002e-01,9.1249999999999998e-01,-4.5393066448600000e-01,-1.0000000000000000e+00,5.4606933551400005e-01,5.4606933551400005e-01
34,36,8.6250000000000004e-01,9.1249999999999998e-01,-4.4657824766999998e-01,-9.8768834059513777e-01,5.4111009292513779e-01,5.4111009292513779e-01
35,36,8.8749999999999996e-01,9.1249999999999998e-01,-4.2822959228700003e-01,-9.5105651629515386e-01,5.2282692400815378e-01,5.2282692400815378e-01
36,36,9.1249999999999998e-01,9.1249999999999998e-01,-3.9933650313000002e-01,-8.9100652418836790e-01,4.9167002105836788e-01,4.9167002105836788e-01
37,36,9.3750000000000000e-01,9.1249999999999998e-01,-3.6061042394400000e-01,-8.0901699437494712e-01,4.4840657043094712e-01,4.4840657043094712e-01
38,36,9.6250000000000002e-01,9.1249999999999998e-01,-3.1300491932300001e-01,-7.0710678118654746e-01,3.9410186186354745e-01,3.9410186186354745e-01
39,36,9.8750000000000004e-01,9.1249999999999998e-01,-2.5769219478499999e-01,-5.8778525229247358e-01,3.3009305750747359e-01,3.3009305750747359e-01
0,37,1.2500000000000001e-02,9.3750000000000000e-01,-1.2954925815300000e-01,-3.0901699437494717e-01,1.7946773622194717e-01,1.7946773622194717e-01
1,37,3.7499999999999999e-02,9.3750000000000000e-01,-5.9874350441599999e-02,-1.5643446504022973e-01,9.6560114598629732e-02,9.6560114598629732e-02
2,37,6.2500000000000000e-02,9.3750000000000000e-01,1.1274862489400000e-02,2.4492935982947064e-16,1.1274862489399755e-02,1.1274862489399755e-02
3,37,8.7499999999999994e-02,9.3750000000000000e-01,8.2146450886899994e-02,1.5643446504023023e-01,-7.4288014153330237e-02,7.4288014153330237e-02
4,37,1.1250000000000000e-01,9.3750000000000000e-01,1.5099532103499999e-01,3.0901699437494762e-01,-1.5802167333994763e-01,1.5802167333994763e-01
5,37,1.3750000000000001e-01,9.3750000000000000e-01,2.1612618525499999e-01,4.5399049973954697e-01,-2.3786431448454698e-01,2.3786431448454698e-01
6,37,1.6250000000000001e-01,9.3750000000000000e-01,2.7593530551099998e-01,5.8778525229247403e-01,-3.1184994678147404e-01,3.1184994678147404e-01
7,37,1.8750000000000000e-01,9.3750000000000000e-01,3.2894998276999998e-01,7.0710678118654768e-01,-3.7815679841654770e-01,3.7815679841654770e-01
8,37,2.1249999999999999e-01,9.3750000000000000e-01,3.7386481973000002e-01,8.0901699437494701e-01,-4.3515217464494699e-01,4.3515217464494699e-01
9,37,2.3749999999999999e-01,9.3750000000000000e-01,4.0957386404200002e-01,8.9100652418836801e-01,-4.8143266014636799e-01,4.8143266014636799e-01
10,37,2.6250000000000001e-01,9.3750000000000000e-01,4.3519784052400001e-01,9.5105651629515364e-01,-5.1585867577115363e-01,5.1585867577115363e-01
11,37,2.8749999999999998e-01,9.3750000000000000e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
12,37,3.1250000000000000e-01,9.3750000000000000e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
13,37,3.3750000000000002e-01,9.3750000000000000e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
14,37,3.6249999999999999e-01,9.3750000000000000e-01,4.2822959228700003e-01,9.5105651629515353e-01,-5.2282692400815356e-01,5.2282692400815356e-01
15,37,3.8750000000000001e-01,9.3750000000000000e-01,3.9933650313000002e-01,8.9100652418836779e-01,-4.9167002105836777e-01,4.9167002105836777e-01
16,37,4.1249999999999998e-01,9.3750000000000000e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
17,37,4.3750000000000000e-01,9.3750000000000000e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
18,37,4.6250000000000002e-01,9.3750000000000000e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
19,37,4.8749999999999999e-01,9.3750000000000000e-01,1.9603423317999999e-01,4.5399049973954625e-01,-2.5795626655954629e-01,2.5795626655954629e-01
20,37,5.1249999999999996e-01,9.3750000000000000e-01,1.2954925815300000e-01,3.0901699437494773e-01,-1.7946773622194773e-01,1.7946773622194773e-01
21,37,5.3749999999999998e-01,9.3750000000000000e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
22,37,5.6250000000000000e-01,9.3750000000000000e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
23,37,5.8750000000000002e-01,9.3750000000000000e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
24,37,6.1250000000000004e-01,9.3750000000000000e-01,-1.5099532103499999e-01,-3.0901699437494795e-01,1.5802167333994796e-01,1.5802167333994796e-01
25,37,6.3749999999999996e-01,9.3750000000000000e-01,-2.1612618525499999e-01,-4.5399049973954647e-01,2.3786431448454648e-01,2.3786431448454648e-01
26,37,6.6249999999999998e-01,9.3750000000000000e-01,-2.7593530551099998e-01,-5.8778525229247358e-01,3.1184994678147360e-01,3.1184994678147360e-01
27,37,6.8750000000000000e-01,9.3750000000000000e-01,-3.2894998276999998e-01,-7.0710678118654757e-01,3.7815679841654759e-01,3.7815679841654759e-01
28,37,7.1250000000000002e-01,9.3750000000000000e-01,-3.7386481973000002e-01,-8.0901699437494723e-01,4.3515217464494721e-01,4.3515217464494721e-01
29,37,7.3750000000000004e-01,9.3750000000000000e-01,-4.0957386404200002e-01,-8.9100652418836812e-01,4.8143266014636810e-01,4.8143266014636810e-01
30,37,7.6249999999999996e-01,9.3750000000000000e-01,-4.3519784052400001e-01,-9.5105651629515353e-01,5.1585867577115352e-01,5.1585867577115352e-01
31,37,7.8749999999999998e-01,9.3750000000000000e-01,-4.5010580183299997e-01,-9.8768834059513788e-01,5.3758253876213791e-01,5.3758253876213791e-01
32,37,8.1250000000000000e-01,9.3750000000000000e-01,-4.5393066448600000e-01,-1.0000000000000000e+00,5.4606933551400005e-01,5.4606933551400005e-01
33,37,8.3750000000000002e-01,9.3750000000000000e-01,-4.4657824766999998e-01,-9.8768834059513777e-01,5.4111009292513779e-01,5.4111009292513779e-01
34,37,8.6250000000000004e-01,9.3750000000000000e-01,-4.2822959228700003e-01,-9.5105651629515353e-01,5.2282692400815356e-01,5.2282692400815356e-01
35,37,8.8749999999999996e-01,9.3750000000000000e-01,-3.9933650313000002e-01,-8.9100652418836790e-01,4.9167002105836788e-01,4.9167002105836788e-01
36,37,9.1249999999999998e-01,9.3750000000000000e-01,-3.6061042394400000e-01,-8.0901699437494712e-01,4.4840657043094712e-01,4.4840657043094712e-01
37,37,9.3750000000000000e-01,9.3750000000000000e-01,-3.1300491932300001e-01,-7.0710678118654746e-01,3.9410186186354745e-01,3.9410186186354745e-01
38,37,9.6250000000000002e-01,9.3750000000000000e-01,-2.5769219478499999e-01,-5.8778525229247358e-01,3.3009305750747359e-01,3.3009305750747359e-01
39,37,9.8750000000000004e-01,9.3750000000000000e-01,-1.9603423317999999e-01,-4.5399049973954653e-01,2.5795626655954651e-01,2.5795626655954651e-01
0,38,1.2500000000000001e-02,9.6250000000000002e-01,-5.9874350441599999e-02,-1.5643446504022973e-01,9.6560114598629732e-02,9.6560114598629732e-02
1,38,3.7499999999999999e-02,9.6250000000000002e-01,1.1274862489400000e-02,2.4492935982947064e-16,1.1274862489399755e-02,1.1274862489399755e-02
2,38,6.2500000000000000e-02,9.6250000000000002e-01,8.2146450886899994e-02,1.5643446504023023e-01,-7.4288014153330237e-02,7.4288014153330237e-02
3,38,8.7499999999999994e-02,9.6250000000000002e-01,1.5099532103499999e-01,3.0901699437494762e-01,-1.5802167333994763e-01,1.5802167333994763e-01
4,38,1.1250000000000000e-01,9.6250000000000002e-01,2.1612618525499999e-01,4.5399049973954697e-01,-2.3786431448454698e-01,2.3786431448454698e-01
5,38,1.3750000000000001e-01,9.6250000000000002e-01,2.7593530551099998e-01,5.8778525229247403e-01,-3.1184994678147404e-01,3.1184994678147404e-01
6,38,1.6250000000000001e-01,9.6250000000000002e-01,3.2894998276999998e-01,7.0710678118654768e-01,-3.7815679841654770e-01,3.7815679841654770e-01
7,38,1.8750000000000000e-01,9.6250000000000002e-01,3.7386481973000002e-01,8.0901699437494701e-01,-4.3515217464494699e-01,4.3515217464494699e-01
8,38,2.1249999999999999e-01,9.6250000000000002e-01,4.0957386404200002e-01,8.9100652418836801e-01,-4.8143266014636799e-01,4.8143266014636799e-01
9,38,2.3749999999999999e-01,9.6250000000000002e-01,4.3519784052400001e-01,9.5105651629515364e-01,-5.1585867577115363e-01,5.1585867577115363e-01
10,38,2.6250000000000001e-01,9.6250000000000002e-01,4.5010580183299997e-01,9.8768834059513788e-01,-5.3758253876213791e-01,5.3758253876213791e-01
11,38,2.8749999999999998e-01,9.6250000000000002e-01,4.5393066448600000e-01,1.0000000000000000e+00,-5.4606933551400005e-01,5.4606933551400005e-01
12,38,3.1250000000000000e-01,9.6250000000000002e-01,4.4657824766999998e-01,9.8768834059513788e-01,-5.4111009292513790e-01,5.4111009292513790e-01
13,38,3.3750000000000002e-01,9.6250000000000002e-01,4.2822959228700003e-01,9.5105651629515353e-01,-5.2282692400815356e-01,5.2282692400815356e-01
14,38,3.6249999999999999e-01,9.6250000000000002e-01,3.9933650313000002e-01,8.9100652418836779e-01,-4.9167002105836777e-01,4.9167002105836777e-01
15,38,3.8750000000000001e-01,9.6250000000000002e-01,3.6061042394400000e-01,8.0901699437494679e-01,-4.4840657043094678e-01,4.4840657043094678e-01
16,38,4.1249999999999998e-01,9.6250000000000002e-01,3.1300491932300001e-01,7.0710678118654746e-01,-3.9410186186354745e-01,3.9410186186354745e-01
17,38,4.3750000000000000e-01,9.6250000000000002e-01,2.5769219478499999e-01,5.8778525229247336e-01,-3.3009305750747336e-01,3.3009305750747336e-01
18,38,4.6250000000000002e-01,9.6250000000000002e-01,1.9603423317999999e-01,4.5399049973954625e-01,-2.5795626655954629e-01,2.5795626655954629e-01
19,38,4.8749999999999999e-01,9.6250000000000002e-01,1.2954925815300000e-01,3.0901699437494773e-01,-1.7946773622194773e-01,1.7946773622194773e-01
20,38,5.1249999999999996e-01,9.6250000000000002e-01,5.9874350441599999e-02,1.5643446504023031e-01,-9.6560114598630314e-02,9.6560114598630314e-02
21,38,5.3749999999999998e-01,9.6250000000000002e-01,-1.1274862489400000e-02,-1.2246467991473532e-16,-1.1274862489399877e-02,1.1274862489399877e-02
22,38,5.6250000000000000e-01,9.6250000000000002e-01,-8.2146450886899994e-02,-1.5643446504023054e-01,7.4288014153330542e-02,7.4288014153330542e-02
23,38,5.8750000000000002e-01,9.6250000000000002e-01,-1.5099532103499999e-01,-3.0901699437494795e-01,1.5802167333994796e-01,1.5802167333994796e-01
24,38,6.1250000000000004e-01,9.6250000000000002e-01,-2.1612618525499999e-01,-4.5399049973954808e-01,2.3786431448454809e-01,2.3786431448454809e-01
25,38,6.3749999999999996e-01,9.6250000000000002e-01,-2.7593530551099998e-01,-5.8778525229247358e-01,3.1184994678147360e-01,3.1184994678147360e-01
26,38,6.6249999999999998e-01,9.6250000000000002e-01,-3.2894998276999998e-01,-7.0710678118654757e-01,3.7815679841654759e-01,3.7815679841654759e-01
27,38,6.8750000000000000e-01,9.6250000000000002e-01,-3.7386481973000002e-01,-8.0901699437494723e-01,4.3515217464494721e-01,4.3515217464494721e-01
