i,j,x,y,initial,numerical,change,absChange
18,39,3.7000000000000000e-01,7.9000000000000004e-01,1.0000000000000000e+00,2.6177191824700002e-01,-7.3822808175300003e-01,7.3822808175300003e-01
19,39,3.9000000000000001e-01,7.9000000000000004e-01,1.0000000000000000e+00,2.8261219027599999e-01,-7.1738780972400007e-01,7.1738780972400007e-01
20,39,4.0999999999999998e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.0164952919299998e-01,-6.9835047080700008e-01,6.9835047080700008e-01
21,39,4.2999999999999999e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.1815815262699998e-01,-6.8184184737300002e-01,6.8184184737300002e-01
22,39,4.5000000000000001e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.3144181111299997e-01,-6.6855818888700003e-01,6.6855818888700003e-01
23,39,4.6999999999999997e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.4088160175499999e-01,-6.5911839824499996e-01,6.5911839824499996e-01
24,39,4.8999999999999999e-01,7.9000000000000004e-01,0.0000000000000000e+00,3.4598617633700002e-01,3.4598617633700002e-01,3.4598617633700002e-01
25,39,5.1000000000000001e-01,7.9000000000000004e-01,0.0000000000000000e+00,3.4643746888799998e-01,3.4643746888799998e-01,3.4643746888799998e-01
26,39,5.3000000000000003e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.4221428898799999e-01,-6.5778571101200001e-01,6.5778571101200001e-01
27,39,5.5000000000000004e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.3351684202100002e-01,-6.6648315797900004e-01,6.6648315797900004e-01
28,39,5.6999999999999995e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.2065304699500002e-01,-6.7934695300500003e-01,6.7934695300500003e-01
29,39,5.8999999999999997e-01,7.9000000000000004e-01,1.0000000000000000e+00,3.0410769944200000e-01,-6.9589230055800000e-01,6.9589230055800000e-01
30,39,6.0999999999999999e-01,7.9000000000000004e-01,1.0000000000000000e+00,2.8451389953799999e-01,-7.1548610046200001e-01,7.1548610046200001e-01
31,39,6.3000000000000000e-01,7.9000000000000004e-01,1.0000000000000000e+00,2.6261291886600002e-01,-7.3738708113399998e-01,7.3738708113399998e-01
32,39,6.5000000000000002e-01,7.9000000000000004e-01,0.0000000000000000e+00,2.3920592615899999e-01,2.3920592615899999e-01,2.3920592615899999e-01
33,39,6.7000000000000004e-01,7.9000000000000004e-01,0.0000000000000000e+00,2.1510243215800001e-01,2.1510243215800001e-01,2.1510243215800001e-01
34,39,6.8999999999999995e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.9107094683799999e-01,1.9107094683799999e-01,1.9107094683799999e-01
35,39,7.0999999999999996e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.6779675480799999e-01,1.6779675480799999e-01,1.6779675480799999e-01
36,39,7.2999999999999998e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.4584999195500001e-01,1.4584999195500001e-01,1.4584999195500001e-01
37,39,7.5000000000000000e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.2566481946300001e-01,1.2566481946300001e-01,1.2566481946300001e-01
38,39,7.7000000000000002e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.0752803352100000e-01,1.0752803352100000e-01,1.0752803352100000e-01
39,39,7.9000000000000004e-01,7.9000000000000004e-01,0.0000000000000000e+00,9.1573532176199998e-02,9.1573532176199998e-02,9.1573532176199998e-02
40,39,8.1000000000000005e-01,7.9000000000000004e-01,0.0000000000000000e+00,7.7778445178300001e-02,7.7778445178300001e-02,7.7778445178300001e-02
41,39,8.2999999999999996e-01,7.9000000000000004e-01,0.0000000000000000e+00,6.5958576569599997e-02,6.5958576569599997e-02,6.5958576569599997e-02
42,39,8.4999999999999998e-01,7.9000000000000004e-01,0.0000000000000000e+00,5.5766747922899998e-02,5.5766747922899998e-02,5.5766747922899998e-02
43,39,8.7000000000000000e-01,7.9000000000000004e-01,0.0000000000000000e+00,4.6709039295700000e-02,4.6709039295700000e-02,4.6709039295700000e-02
44,39,8.9000000000000001e-01,7.9000000000000004e-01,0.0000000000000000e+00,3.8209210222899997e-02,3.8209210222899997e-02,3.8209210222899997e-02
45,39,9.1000000000000003e-01,7.9000000000000004e-01,0.0000000000000000e+00,2.9760354599800001e-02,2.9760354599800001e-02,2.9760354599800001e-02
46,39,9.3000000000000005e-01,7.9000000000000004e-01,0.0000000000000000e+00,2.1178885494600001e-02,2.1178885494600001e-02,2.1178885494600001e-02
47,39,9.4999999999999996e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.2881449139100000e-02,1.2881449139100000e-02,1.2881449139100000e-02
48,39,9.6999999999999997e-01,7.9000000000000004e-01,0.0000000000000000e+00,5.9372440145600003e-03,5.9372440145600003e-03,5.9372440145600003e-03
49,39,9.8999999999999999e-01,7.9000000000000004e-01,0.0000000000000000e+00,1.5529108712599999e-03,1.5529108712599999e-03,1.5529108712599999e-03
0,40,1.0000000000000000e-02,8.1000000000000005e-01,0.0000000000000000e+00,2.6578644439200001e-02,2.6578644439200001e-02,2.6578644439200001e-02
1,40,2.9999999999999999e-02,8.1000000000000005e-01,0.0000000000000000e+00,1.3147549374900000e-02,1.3147549374900000e-02,1.3147549374900000e-02
2,40,5.0000000000000003e-02,8.1000000000000005e-01,0.0000000000000000e+00,1.8373994904000001e-02,1.8373994904000001e-02,1.8373994904000001e-02
3,40,7.0000000000000007e-02,8.1000000000000005e-01,0.0000000000000000e+00,2.4863705059299999e-02,2.4863705059299999e-02,2.4863705059299999e-02
4,40,8.9999999999999997e-02,8.1000000000000005e-01,0.0000000000000000e+00,3.2607416478800000e-02,3.2607416478800000e-02,3.2607416478800000e-02
5,40,1.1000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,4.1507877966700003e-02,4.1507877966700003e-02,4.1507877966700003e-02
6,40,1.3000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,5.1407642877500000e-02,5.1407642877500000e-02,5.1407642877500000e-02
7,40,1.4999999999999999e-01,8.1000000000000005e-01,0.0000000000000000e+00,6.2143419851399997e-02,6.2143419851399997e-02,6.2143419851399997e-02
8,40,1.7000000000000001e-01,8.1000000000000005e-01,0.0000000000000000e+00,7.3612401185499998e-02,7.3612401185499998e-02,7.3612401185499998e-02
9,40,1.9000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,8.5825451384899998e-02,8.5825451384899998e-02,8.5825451384899998e-02
10,40,2.0999999999999999e-01,8.1000000000000005e-01,0.0000000000000000e+00,9.8920896779100001e-02,9.8920896779100001e-02,9.8920896779100001e-02
11,40,2.3000000000000001e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.1312493116800000e-01,1.1312493116800000e-01,1.1312493116800000e-01
12,40,2.5000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.2866710441500001e-01,1.2866710441500001e-01,1.2866710441500001e-01
13,40,2.7000000000000002e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.4568107053300000e-01,1.4568107053300000e-01,1.4568107053300000e-01
14,40,2.8999999999999998e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.6412864907899999e-01,1.6412864907899999e-01,1.6412864907899999e-01
15,40,3.1000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.8377313438800000e-01,1.8377313438800000e-01,1.8377313438800000e-01
16,40,3.3000000000000002e-01,8.1000000000000005e-01,0.0000000000000000e+00,2.0420237815400000e-01,2.0420237815400000e-01,2.0420237815400000e-01
17,40,3.4999999999999998e-01,8.1000000000000005e-01,0.0000000000000000e+00,2.2487966782700000e-01,2.2487966782700000e-01,2.2487966782700000e-01
18,40,3.7000000000000000e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.4519475679000000e-01,-7.5480524320999998e-01,7.5480524320999998e-01
19,40,3.9000000000000001e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.6449944990099999e-01,-7.3550055009899995e-01,7.3550055009899995e-01
20,40,4.0999999999999998e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.8212989230500002e-01,-7.1787010769500004e-01,7.1787010769500004e-01
21,40,4.2999999999999999e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.9742745363200002e-01,-7.0257254636799993e-01,7.0257254636799993e-01
22,40,4.5000000000000001e-01,8.1000000000000005e-01,1.0000000000000000e+00,3.0976773052800000e-01,-6.9023226947200000e-01,6.9023226947200000e-01
23,40,4.6999999999999997e-01,8.1000000000000005e-01,1.0000000000000000e+00,3.1859884637699998e-01,-6.8140115362300002e-01,6.8140115362300002e-01
24,40,4.8999999999999999e-01,8.1000000000000005e-01,0.0000000000000000e+00,3.2348380117199999e-01,3.2348380117199999e-01,3.2348380117199999e-01
25,40,5.1000000000000001e-01,8.1000000000000005e-01,0.0000000000000000e+00,3.2413976601299999e-01,3.2413976601299999e-01,3.2413976601299999e-01
26,40,5.3000000000000003e-01,8.1000000000000005e-01,1.0000000000000000e+00,3.2051285708200000e-01,-6.7948714291800005e-01,6.7948714291800005e-01
27,40,5.5000000000000004e-01,8.1000000000000005e-01,1.0000000000000000e+00,3.1274747289999999e-01,-6.8725252710000007e-01,6.8725252710000007e-01
28,40,5.6999999999999995e-01,8.1000000000000005e-01,1.0000000000000000e+00,3.0112473491000002e-01,-6.9887526508999998e-01,6.9887526508999998e-01
29,40,5.8999999999999997e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.8608920097599999e-01,-7.1391079902400001e-01,7.1391079902400001e-01
30,40,6.0999999999999999e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.6822175450600000e-01,-7.3177824549400006e-01,7.3177824549400006e-01
31,40,6.3000000000000000e-01,8.1000000000000005e-01,1.0000000000000000e+00,2.4820218839700001e-01,-7.5179781160299997e-01,7.5179781160299997e-01
32,40,6.5000000000000002e-01,8.1000000000000005e-01,0.0000000000000000e+00,2.2676478729600000e-01,2.2676478729600000e-01,2.2676478729600000e-01
33,40,6.7000000000000004e-01,8.1000000000000005e-01,0.0000000000000000e+00,2.0465115178700000e-01,2.0465115178700000e-01,2.0465115178700000e-01
34,40,6.8999999999999995e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.8256477689500000e-01,1.8256477689500000e-01,1.8256477689500000e-01
35,40,7.0999999999999996e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.6113129430100001e-01,1.6113129430100001e-01,1.6113129430100001e-01
36,40,7.2999999999999998e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.4086690832900001e-01,1.4086690832900001e-01,1.4086690832900001e-01
37,40,7.5000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.2215577925300000e-01,1.2215577925300000e-01,1.2215577925300000e-01
38,40,7.7000000000000002e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.0523548998700000e-01,1.0523548998700000e-01,1.0523548998700000e-01
39,40,7.9000000000000004e-01,8.1000000000000005e-01,0.0000000000000000e+00,9.0188941290199998e-02,9.0188941290199998e-02,9.0188941290199998e-02
40,40,8.1000000000000005e-01,8.1000000000000005e-01,0.0000000000000000e+00,7.6941831745099998e-02,7.6941831745099998e-02,7.6941831745099998e-02
41,40,8.2999999999999996e-01,8.1000000000000005e-01,0.0000000000000000e+00,6.5268095766500001e-02,6.5268095766500001e-02,6.5268095766500001e-02
42,40,8.4999999999999998e-01,8.1000000000000005e-01,0.0000000000000000e+00,5.4811671836300001e-02,5.4811671836300001e-02,5.4811671836300001e-02
43,40,8.7000000000000000e-01,8.1000000000000005e-01,0.0000000000000000e+00,4.5140436791400000e-02,4.5140436791400000e-02,4.5140436791400000e-02
44,40,8.9000000000000001e-01,8.1000000000000005e-01,0.0000000000000000e+00,3.5851723423900000e-02,3.5851723423900000e-02,3.5851723423900000e-02
45,40,9.1000000000000003e-01,8.1000000000000005e-01,0.0000000000000000e+00,2.6736743878299999e-02,2.6736743878299999e-02,2.6736743878299999e-02
46,40,9.3000000000000005e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.7967247047399999e-02,1.7967247047399999e-02,1.7967247047399999e-02
47,40,9.4999999999999996e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.0187645284900000e-02,1.0187645284900000e-02,1.0187645284900000e-02
48,40,9.6999999999999997e-01,8.1000000000000005e-01,0.0000000000000000e+00,4.3275154641799997e-03,4.3275154641799997e-03,4.3275154641799997e-03
49,40,9.8999999999999999e-01,8.1000000000000005e-01,0.0000000000000000e+00,1.0324730083600001e-03,1.0324730083600001e-03,1.0324730083600001e-03
0,41,1.0000000000000000e-02,8.2999999999999996e-01,0.0000000000000000e+00,2.0275790253100001e-02,2.0275790253100001e-02,2.0275790253100001e-02
1,41,2.9999999999999999e-02,8.2999999999999996e-01,0.0000000000000000e+00,1.0787643179699999e-02,1.0787643179699999e-02,1.0787643179699999e-02
2,41,5.0000000000000003e-02,8.2999999999999996e-01,0.0000000000000000e+00,1.5498068380100000e-02,1.5498068380100000e-02,1.5498068380100000e-02
3,41,7.0000000000000007e-02,8.2999999999999996e-01,0.0000000000000000e+00,2.1540237663399998e-02,2.1540237663399998e-02,2.1540237663399998e-02
4,41,8.9999999999999997e-02,8.2999999999999996e-01,0.0000000000000000e+00,2.8970342549300001e-02,2.8970342549300001e-02,2.8970342549300001e-02
5,41,1.1000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,3.7733390222000000e-02,3.7733390222000000e-02,3.7733390222000000e-02
6,41,1.3000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,4.7665538543900002e-02,4.7665538543900002e-02,4.7665538543900002e-02
7,41,1.4999999999999999e-01,8.2999999999999996e-01,0.0000000000000000e+00,5.8531371556699997e-02,5.8531371556699997e-02,5.8531371556699997e-02
8,41,1.7000000000000001e-01,8.2999999999999996e-01,0.0000000000000000e+00,7.0092924362900003e-02,7.0092924362900003e-02,7.0092924362900003e-02
9,41,1.9000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,8.2191367111000002e-02,8.2191367111000002e-02,8.2191367111000002e-02
10,41,2.0999999999999999e-01,8.2999999999999996e-01,0.0000000000000000e+00,9.4809813896699999e-02,9.4809813896699999e-02,9.4809813896699999e-02
11,41,2.3000000000000001e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.0808550616300000e-01,1.0808550616300000e-01,1.0808550616300000e-01
12,41,2.5000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.2225625904100000e-01,1.2225625904100000e-01,1.2225625904100000e-01
13,41,2.7000000000000002e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.3755479166900000e-01,1.3755479166900000e-01,1.3755479166900000e-01
14,41,2.8999999999999998e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.5409101420200000e-01,1.5409101420200000e-01,1.5409101420200000e-01
15,41,3.1000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.7176997133700000e-01,1.7176997133700000e-01,1.7176997133700000e-01
16,41,3.3000000000000002e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.9027506481299999e-01,1.9027506481299999e-01,1.9027506481299999e-01
17,41,3.4999999999999998e-01,8.2999999999999996e-01,0.0000000000000000e+00,2.0911244112100000e-01,2.0911244112100000e-01,2.0911244112100000e-01
18,41,3.7000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,2.2768472649700000e-01,2.2768472649700000e-01,2.2768472649700000e-01
19,41,3.9000000000000001e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.4535792718800001e-01,-7.5464207281200002e-01,7.5464207281200002e-01
20,41,4.0999999999999998e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.6150342039199997e-01,-7.3849657960800008e-01,7.3849657960800008e-01
21,41,4.2999999999999999e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.7552017882300001e-01,-7.2447982117700005e-01,7.2447982117700005e-01
22,41,4.5000000000000001e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.8685306773699998e-01,-7.1314693226299997e-01,7.1314693226299997e-01
23,41,4.6999999999999997e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.9501797035700000e-01,-7.0498202964300005e-01,7.0498202964300005e-01
24,41,4.8999999999999999e-01,8.2999999999999996e-01,0.0000000000000000e+00,2.9963360003500000e-01,2.9963360003500000e-01,2.9963360003500000e-01
25,41,5.1000000000000001e-01,8.2999999999999996e-01,0.0000000000000000e+00,3.0045334408000002e-01,3.0045334408000002e-01,3.0045334408000002e-01
26,41,5.3000000000000003e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.9740317603600003e-01,-7.0259682396399992e-01,7.0259682396399992e-01
27,41,5.5000000000000004e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.9058295493600000e-01,-7.0941704506400005e-01,7.0941704506400005e-01
28,41,5.6999999999999995e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.8024372304000000e-01,-7.1975627696000000e-01,7.1975627696000000e-01
29,41,5.8999999999999997e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.6678457047199999e-01,-7.3321542952800001e-01,7.3321542952800001e-01
30,41,6.0999999999999999e-01,8.2999999999999996e-01,1.0000000000000000e+00,2.5072766141600000e-01,-7.4927233858400000e-01,7.4927233858400000e-01
31,41,6.3000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,2.3268400695499999e-01,2.3268400695499999e-01,2.3268400695499999e-01
32,41,6.5000000000000002e-01,8.2999999999999996e-01,0.0000000000000000e+00,2.1331298635599999e-01,2.1331298635599999e-01,2.1331298635599999e-01
33,41,6.7000000000000004e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.9327928966499999e-01,1.9327928966499999e-01,1.9327928966499999e-01
34,41,6.8999999999999995e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.7321107878700001e-01,1.7321107878700001e-01,1.7321107878700001e-01
35,41,7.0999999999999996e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.5366267087100000e-01,1.5366267087100000e-01,1.5366267087100000e-01
36,41,7.2999999999999998e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.3508406756399999e-01,1.3508406756399999e-01,1.3508406756399999e-01
37,41,7.5000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.1779852515600001e-01,1.1779852515600001e-01,1.1779852515600001e-01
38,41,7.7000000000000002e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.0198856967599999e-01,1.0198856967599999e-01,1.0198856967599999e-01
39,41,7.9000000000000004e-01,8.2999999999999996e-01,0.0000000000000000e+00,8.7690948566100005e-02,8.7690948566100005e-02,8.7690948566100005e-02
40,41,8.1000000000000005e-01,8.2999999999999996e-01,0.0000000000000000e+00,7.4802432570099997e-02,7.4802432570099997e-02,7.4802432570099997e-02
41,41,8.2999999999999996e-01,8.2999999999999996e-01,0.0000000000000000e+00,6.3101208560499999e-02,6.3101208560499999e-02,6.3101208560499999e-02
42,41,8.4999999999999998e-01,8.2999999999999996e-01,0.0000000000000000e+00,5.2291912731199999e-02,5.2291912731199999e-02,5.2291912731199999e-02
43,41,8.7000000000000000e-01,8.2999999999999996e-01,0.0000000000000000e+00,4.2083279056199997e-02,4.2083279056199997e-02,4.2083279056199997e-02
44,41,8.9000000000000001e-01,8.2999999999999996e-01,0.0000000000000000e+00,3.2300340102400002e-02,3.2300340102400002e-02,3.2300340102400002e-02
45,41,9.1000000000000003e-01,8.2999999999999996e-01,0.0000000000000000e+00,2.3010980741700000e-02,2.3010980741700000e-02,2.3010980741700000e-02
46,41,9.3000000000000005e-01,8.2999999999999996e-01,0.0000000000000000e+00,1.4607265879999999e-02,1.4607265879999999e-02,1.4607265879999999e-02
47,41,9.4999999999999996e-01,8.2999999999999996e-01,0.0000000000000000e+00,7.7431289430199999e-03,7.7431289430199999e-03,7.7431289430199999e-03
48,41,9.6999999999999997e-01,8.2999999999999996e-01,0.0000000000000000e+00,3.0460883938399999e-03,3.0460883938399999e-03,3.0460883938399999e-03
49,41,9.8999999999999999e-01,8.2999999999999996e-01,0.0000000000000000e+00,6.6725092249400001e-04,6.6725092249400001e-04,6.6725092249400001e-04
0,42,1.0000000000000000e-02,8.4999999999999998e-01,0.0000000000000000e+00,1.4625498863900001e-02,1.4625498863900001e-02,1.4625498863900001e-02
1,42,2.9999999999999999e-02,8.4999999999999998e-01,0.0000000000000000e+00,8.4075560632900000e-03,8.4075560632900000e-03,8.4075560632900000e-03
2,42,5.0000000000000003e-02,8.4999999999999998e-01,0.0000000000000000e+00,1.2462275892200000e-02,1.2462275892200000e-02,1.2462275892200000e-02
3,42,7.0000000000000007e-02,8.4999999999999998e-01,0.0000000000000000e+00,1.7864591696399999e-02,1.7864591696399999e-02,1.7864591696399999e-02
4,42,8.9999999999999997e-02,8.4999999999999998e-01,0.0000000000000000e+00,2.4758631478500000e-02,2.4758631478500000e-02,2.4758631478500000e-02
5,42,1.1000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,3.3176255748899999e-02,3.3176255748899999e-02,3.3176255748899999e-02
6,42,1.3000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,4.3007964899299998e-02,4.3007964899299998e-02,4.3007964899299998e-02
7,42,1.4999999999999999e-01,8.4999999999999998e-01,0.0000000000000000e+00,5.4006297915600000e-02,5.4006297915600000e-02,5.4006297915600000e-02
8,42,1.7000000000000001e-01,8.4999999999999998e-01,0.0000000000000000e+00,6.5832913743699997e-02,6.5832913743699997e-02,6.5832913743699997e-02
9,42,1.9000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,7.8145704437500005e-02,7.8145704437500005e-02,7.8145704437500005e-02
10,42,2.0999999999999999e-01,8.4999999999999998e-01,0.0000000000000000e+00,9.0702301515799999e-02,9.0702301515799999e-02,9.0702301515799999e-02
11,42,2.3000000000000001e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.0344037572200000e-01,1.0344037572200000e-01,1.0344037572200000e-01
12,42,2.5000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.1649447081300000e-01,1.1649447081300000e-01,1.1649447081300000e-01
13,42,2.7000000000000002e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.3013006366200000e-01,1.3013006366200000e-01,1.3013006366200000e-01
14,42,2.8999999999999998e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.4461242643000000e-01,1.4461242643000000e-01,1.4461242643000000e-01
15,42,3.1000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.6006220422500000e-01,1.6006220422500000e-01,1.6006220422500000e-01
16,42,3.3000000000000002e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.7635947885100001e-01,1.7635947885100001e-01,1.7635947885100001e-01
17,42,3.4999999999999998e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.9313384020900001e-01,1.9313384020900001e-01,1.9313384020900001e-01
18,42,3.7000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,2.0983271346999999e-01,2.0983271346999999e-01,2.0983271346999999e-01
19,42,3.9000000000000001e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.2582327824000001e-01,-7.7417672175999996e-01,7.7417672175999996e-01
20,42,4.0999999999999998e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.4047861511099999e-01,-7.5952138488900001e-01,7.5952138488900001e-01
21,42,4.2999999999999999e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.5322483274500002e-01,-7.4677516725500004e-01,7.4677516725500004e-01
22,42,4.5000000000000001e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.6355812561199998e-01,-7.3644187438800002e-01,7.3644187438800002e-01
23,42,4.6999999999999997e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.7105424043999998e-01,-7.2894575955999996e-01,7.2894575955999996e-01
24,42,4.8999999999999999e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.7538434651799998e-01,-7.2461565348200008e-01,7.2461565348200008e-01
25,42,5.1000000000000001e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.7633643262500002e-01,-7.2366356737500004e-01,7.2366356737500004e-01
26,42,5.3000000000000003e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.7382845574800002e-01,-7.2617154425200003e-01,7.2617154425200003e-01
27,42,5.5000000000000004e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.6792817522599999e-01,-7.3207182477400001e-01,7.3207182477400001e-01
28,42,5.6999999999999995e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.5885490916499998e-01,-7.4114509083500002e-01,7.4114509083500002e-01
29,42,5.8999999999999997e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.4695933777300000e-01,-7.5304066222700006e-01,7.5304066222700006e-01
30,42,6.0999999999999999e-01,8.4999999999999998e-01,1.0000000000000000e+00,2.3270093412500001e-01,-7.6729906587499996e-01,7.6729906587499996e-01
31,42,6.3000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,2.1661710655200000e-01,2.1661710655200000e-01,2.1661710655200000e-01
32,42,6.5000000000000002e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.9928671763600000e-01,1.9928671763600000e-01,1.9928671763600000e-01
33,42,6.7000000000000004e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.8129118983299999e-01,1.8129118983299999e-01,1.8129118983299999e-01
34,42,6.8999999999999995e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.6317652939300001e-01,1.6317652939300001e-01,1.6317652939300001e-01
35,42,7.0999999999999996e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.4541929820899999e-01,1.4541929820899999e-01,1.4541929820899999e-01
36,42,7.2999999999999998e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.2839897853099999e-01,1.2839897853099999e-01,1.2839897853099999e-01
37,42,7.5000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.1237858255200001e-01,1.1237858255200001e-01,1.1237858255200001e-01
38,42,7.7000000000000002e-01,8.4999999999999998e-01,0.0000000000000000e+00,9.7495098609999997e-02,9.7495098609999997e-02,9.7495098609999997e-02
39,42,7.9000000000000004e-01,8.4999999999999998e-01,0.0000000000000000e+00,8.3761717904100003e-02,8.3761717904100003e-02,8.3761717904100003e-02
40,42,8.1000000000000005e-01,8.4999999999999998e-01,0.0000000000000000e+00,7.1084765131500000e-02,7.1084765131500000e-02,7.1084765131500000e-02
41,42,8.2999999999999996e-01,8.4999999999999998e-01,0.0000000000000000e+00,5.9299299672700000e-02,5.9299299672700000e-02,5.9299299672700000e-02
42,42,8.4999999999999998e-01,8.4999999999999998e-01,0.0000000000000000e+00,4.8226931491199998e-02,4.8226931491199998e-02,4.8226931491199998e-02
43,42,8.7000000000000000e-01,8.4999999999999998e-01,0.0000000000000000e+00,3.7754808716400003e-02,3.7754808716400003e-02,3.7754808716400003e-02
44,42,8.9000000000000001e-01,8.4999999999999998e-01,0.0000000000000000e+00,2.7922813356500001e-02,2.7922813356500001e-02,2.7922813356500001e-02
45,42,9.1000000000000003e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.8985951425400001e-02,1.8985951425400001e-02,1.8985951425400001e-02
46,42,9.3000000000000005e-01,8.4999999999999998e-01,0.0000000000000000e+00,1.1398250806600001e-02,1.1398250806600001e-02,1.1398250806600001e-02
47,42,9.4999999999999996e-01,8.4999999999999998e-01,0.0000000000000000e+00,5.6657348521600001e-03,5.6657348521600001e-03,5.6657348521600001e-03
48,42,9.6999999999999997e-01,8.4999999999999998e-01,0.0000000000000000e+00,2.0736211286899999e-03,2.0736211286899999e-03,2.0736211286899999e-03
49,42,9.8999999999999999e-01,8.4999999999999998e-01,0.0000000000000000e+00,4.1948629145500000e-04,4.1948629145500000e-04,4.1948629145500000e-04
0,43,1.0000000000000000e-02,8.7000000000000000e-01,0.0000000000000000e+00,9.8323322252699998e-03,9.8323322252699998e-03,9.8323322252699998e-03
