i,j,x,y,initial,numerical,exact,error,absError
75,1,9.4374999999999998e-01,1.8749999999999999e-02,-2.3344536385590520e-01,-1.5323541331200000e-01,-2.3344536385590559e-01,8.0209950543905589e-02,8.0209950543905589e-02
76,1,9.5625000000000004e-01,1.8749999999999999e-02,-1.5643446504023023e-01,-1.0128005792899999e-01,-1.5643446504022973e-01,5.5154407111229736e-02,5.5154407111229736e-02
77,1,9.6875000000000000e-01,1.8749999999999999e-02,-7.8459095727844749e-02,-4.8700277308600000e-02,-7.8459095727844250e-02,2.9758818419244250e-02,2.9758818419244250e-02
78,1,9.8124999999999996e-01,1.8749999999999999e-02,-2.4492935982947064e-16,4.1797567153200000e-03,2.4492935982947064e-16,4.1797567153197554e-03,4.1797567153197554e-03
79,1,9.9375000000000002e-01,1.8749999999999999e-02,7.8459095727844250e-02,5.7034021149199997e-02,7.8459095727844749e-02,-2.1425074578644752e-02,2.1425074578644752e-02
0,2,6.2500000000000003e-03,3.1250000000000000e-02,2.3344536385590539e-01,1.6136395272099999e-01,2.3344536385590717e-01,-7.2081411134907181e-02,7.2081411134907181e-02
1,2,1.8749999999999999e-02,3.1250000000000000e-02,3.0901699437494740e-01,2.1219639113800001e-01,3.0901699437494790e-01,-9.6820603236947883e-02,9.6820603236947883e-02
2,2,3.1250000000000000e-02,3.1250000000000000e-02,3.8268343236508978e-01,2.6172056824099998e-01,3.8268343236509061e-01,-1.2096286412409063e-01,1.2096286412409063e-01
3,2,4.3749999999999997e-02,3.1250000000000000e-02,4.5399049973954675e-01,3.0963115100999999e-01,4.5399049973954642e-01,-1.4435934872954642e-01,1.4435934872954642e-01
4,2,5.6250000000000001e-02,3.1250000000000000e-02,5.2249856471594880e-01,3.5563275477000000e-01,5.2249856471594891e-01,-1.6686580994594891e-01,1.6686580994594891e-01
5,2,6.8750000000000006e-02,3.1250000000000000e-02,5.8778525229247314e-01,3.9944176433700002e-01,5.8778525229247347e-01,-1.8834348795547345e-01,1.8834348795547345e-01
6,2,8.1250000000000003e-02,3.1250000000000000e-02,6.4944804833018366e-01,4.4078808259899999e-01,6.4944804833018432e-01,-2.0865996573118434e-01,2.0865996573118434e-01
7,2,9.3750000000000000e-02,3.1250000000000000e-02,7.0710678118654746e-01,4.7941679575500001e-01,7.0710678118654846e-01,-2.2768998543154845e-01,2.2768998543154845e-01
8,2,1.0625000000000000e-01,3.1250000000000000e-02,7.6040596560003104e-01,5.1508974494299997e-01,7.6040596560003093e-01,-2.4531622065703096e-01,2.4531622065703096e-01
9,2,1.1874999999999999e-01,3.1250000000000000e-02,8.0901699437494745e-01,5.4758699456899995e-01,8.0901699437494767e-01,-2.6142999980594772e-01,2.6142999980594772e-01
10,2,1.3125000000000001e-01,3.1250000000000000e-02,8.5264016435409218e-01,5.7670818828100001e-01,8.5264016435409273e-01,-2.7593197607309272e-01,2.7593197607309272e-01
11,2,1.4374999999999999e-01,3.1250000000000000e-02,8.9100652418836779e-01,6.0227378423900002e-01,8.9100652418836845e-01,-2.8873273994936843e-01,2.8873273994936843e-01
12,2,1.5625000000000000e-01,3.1250000000000000e-02,9.2387953251128674e-01,6.2412616204000004e-01,9.2387953251128674e-01,-2.9975337047128670e-01,2.9975337047128670e-01
13,2,1.6875000000000001e-01,3.1250000000000000e-02,9.5105651629515353e-01,6.4213059450900001e-01,9.5105651629515375e-01,-3.0892592178615375e-01,3.0892592178615375e-01
14,2,1.8124999999999999e-01,3.1250000000000000e-02,9.7236992039767656e-01,6.5617607833199998e-01,9.7236992039767645e-01,-3.1619384206567647e-01,3.1619384206567647e-01
15,2,1.9375000000000001e-01,3.1250000000000000e-02,9.8768834059513777e-01,6.6617601843200003e-01,9.8768834059513788e-01,-3.2151232216313785e-01,3.2151232216313785e-01
16,2,2.0624999999999999e-01,3.1250000000000000e-02,9.9691733373312796e-01,6.7206876185300002e-01,9.9691733373312796e-01,-3.2484857188012795e-01,3.2484857188012795e-01
17,2,2.1875000000000000e-01,3.1250000000000000e-02,1.0000000000000000e+00,6.7381797787099995e-01,1.0000000000000000e+00,-3.2618202212900005e-01,3.2618202212900005e-01
18,2,2.3125000000000001e-01,3.1250000000000000e-02,9.9691733373312796e-01,6.7141288198799998e-01,9.9691733373312785e-01,-3.2550445174512788e-01,3.2550445174512788e-01
19,2,2.4374999999999999e-01,3.1250000000000000e-02,9.8768834059513766e-01,6.6486830242100003e-01,9.8768834059513777e-01,-3.2282003817413774e-01,3.2282003817413774e-01
20,2,2.5624999999999998e-01,3.1250000000000000e-02,9.7236992039767667e-01,6.5422458867800004e-01,9.7236992039767622e-01,-3.1814533171967618e-01,3.1814533171967618e-01
21,2,2.6874999999999999e-01,3.1250000000000000e-02,9.5105651629515364e-01,6.3954736279400004e-01,9.5105651629515342e-01,-3.1150915350115338e-01,3.1150915350115338e-01
22,2,2.8125000000000000e-01,3.1250000000000000e-02,9.2387953251128674e-01,6.2092711474700002e-01,9.2387953251128641e-01,-3.0295241776428639e-01,3.0295241776428639e-01
23,2,2.9375000000000001e-01,3.1250000000000000e-02,8.9100652418836790e-01,5.9847864455900002e-01,8.9100652418836812e-01,-2.9252787962936810e-01,2.9252787962936810e-01
24,2,3.0625000000000002e-01,3.1250000000000000e-02,8.5264016435409229e-01,5.7234035451200005e-01,8.5264016435409229e-01,-2.8029980984209224e-01,2.8029980984209224e-01
25,2,3.1874999999999998e-01,3.1250000000000000e-02,8.0901699437494745e-01,5.4267339585800001e-01,8.0901699437494723e-01,-2.6634359851694722e-01,2.6634359851694722e-01
26,2,3.3124999999999999e-01,3.1250000000000000e-02,7.6040596560003104e-01,5.0966067526000003e-01,7.6040596560003038e-01,-2.5074529034003035e-01,2.5074529034003035e-01
27,2,3.4375000000000000e-01,3.1250000000000000e-02,7.0710678118654757e-01,4.7350572712099998e-01,7.0710678118654791e-01,-2.3360105406554793e-01,2.3360105406554793e-01
28,2,3.5625000000000001e-01,3.1250000000000000e-02,6.4944804833018377e-01,4.3443145871700001e-01,6.4944804833018366e-01,-2.1501658961318365e-01,2.1501658961318365e-01
29,2,3.6875000000000002e-01,3.1250000000000000e-02,5.8778525229247325e-01,3.9267877590700001e-01,5.8778525229247280e-01,-1.9510647638547279e-01,1.9510647638547279e-01
30,2,3.8124999999999998e-01,3.1250000000000000e-02,5.2249856471594891e-01,3.4850509786500000e-01,5.2249856471594813e-01,-1.7399346685094813e-01,1.7399346685094813e-01
31,2,3.9374999999999999e-01,3.1250000000000000e-02,4.5399049973954686e-01,3.0218277000400001e-01,4.5399049973954564e-01,-1.5180772973554563e-01,1.5180772973554563e-01
32,2,4.0625000000000000e-01,3.1250000000000000e-02,3.8268343236508989e-01,2.5399738488099999e-01,3.8268343236508984e-01,-1.2868604748408985e-01,1.2868604748408985e-01
33,2,4.1875000000000001e-01,3.1250000000000000e-02,3.0901699437494751e-01,2.0424602141699999e-01,3.0901699437494706e-01,-1.0477097295794707e-01,1.0477097295794707e-01
34,2,4.3125000000000002e-01,3.1250000000000000e-02,2.3344536385590553e-01,1.5323541331200000e-01,2.3344536385590633e-01,-8.0209950543906339e-02,8.0209950543906339e-02
35,2,4.4374999999999998e-01,3.1250000000000000e-02,1.5643446504023098e-01,1.0128005792899999e-01,1.5643446504022962e-01,-5.5154407111229625e-02,5.5154407111229625e-02
36,2,4.5624999999999999e-01,3.1250000000000000e-02,7.8459095727845068e-02,4.8700277308600000e-02,7.8459095727845013e-02,-2.9758818419245013e-02,2.9758818419245013e-02
37,2,4.6875000000000000e-01,3.1250000000000000e-02,1.2246467991473532e-16,-4.1797567153200000e-03,-3.6739403974420594e-16,-4.1797567153196323e-03,4.1797567153196323e-03
38,2,4.8125000000000001e-01,3.1250000000000000e-02,-7.8459095727844375e-02,-5.7034021149199997e-02,-7.8459095727845748e-02,2.1425074578645752e-02,2.1425074578645752e-02
39,2,4.9375000000000002e-01,3.1250000000000000e-02,-1.5643446504023073e-01,-1.0953665187700000e-01,-1.5643446504023034e-01,4.6897813163230342e-02,4.6897813163230342e-02
40,2,5.0624999999999998e-01,3.1250000000000000e-02,-2.3344536385590528e-01,-1.6136395272099999e-01,-2.3344536385590706e-01,7.2081411134907070e-02,7.2081411134907070e-02
41,2,5.1875000000000004e-01,3.1250000000000000e-02,-3.0901699437494773e-01,-2.1219639113800001e-01,-3.0901699437494778e-01,9.6820603236947772e-02,9.6820603236947772e-02
42,2,5.3125000000000000e-01,3.1250000000000000e-02,-3.8268343236508967e-01,-2.6172056824099998e-01,-3.8268343236509050e-01,1.2096286412409052e-01,1.2096286412409052e-01
43,2,5.4374999999999996e-01,3.1250000000000000e-02,-4.5399049973954625e-01,-3.0963115100999999e-01,-4.5399049973954630e-01,1.4435934872954631e-01,1.4435934872954631e-01
44,2,5.5625000000000002e-01,3.1250000000000000e-02,-5.2249856471594869e-01,-3.5563275477000000e-01,-5.2249856471594880e-01,1.6686580994594880e-01,1.6686580994594880e-01
45,2,5.6874999999999998e-01,3.1250000000000000e-02,-5.8778525229247303e-01,-3.9944176433700002e-01,-5.8778525229247336e-01,1.8834348795547334e-01,1.8834348795547334e-01
46,2,5.8125000000000004e-01,3.1250000000000000e-02,-6.4944804833018388e-01,-4.4078808259899999e-01,-6.4944804833018421e-01,2.0865996573118423e-01,2.0865996573118423e-01
47,2,5.9375000000000000e-01,3.1250000000000000e-02,-7.0710678118654746e-01,-4.7941679575500001e-01,-7.0710678118654835e-01,2.2768998543154834e-01,2.2768998543154834e-01
48,2,6.0624999999999996e-01,3.1250000000000000e-02,-7.6040596560003060e-01,-5.1508974494299997e-01,-7.6040596560003082e-01,2.4531622065703085e-01,2.4531622065703085e-01
49,2,6.1875000000000002e-01,3.1250000000000000e-02,-8.0901699437494734e-01,-5.4758699456899995e-01,-8.0901699437494767e-01,2.6142999980594772e-01,2.6142999980594772e-01
50,2,6.3124999999999998e-01,3.1250000000000000e-02,-8.5264016435409196e-01,-5.7670818828100001e-01,-8.5264016435409262e-01,2.7593197607309261e-01,2.7593197607309261e-01
51,2,6.4375000000000004e-01,3.1250000000000000e-02,-8.9100652418836779e-01,-6.0227378423900002e-01,-8.9100652418836845e-01,2.8873273994936843e-01,2.8873273994936843e-01
52,2,6.5625000000000000e-01,3.1250000000000000e-02,-9.2387953251128652e-01,-6.2412616204000004e-01,-9.2387953251128674e-01,2.9975337047128670e-01,2.9975337047128670e-01
53,2,6.6874999999999996e-01,3.1250000000000000e-02,-9.5105651629515353e-01,-6.4213059450900001e-01,-9.5105651629515364e-01,3.0892592178615363e-01,3.0892592178615363e-01
54,2,6.8125000000000002e-01,3.1250000000000000e-02,-9.7236992039767667e-01,-6.5617607833199998e-01,-9.7236992039767633e-01,3.1619384206567636e-01,3.1619384206567636e-01
55,2,6.9374999999999998e-01,3.1250000000000000e-02,-9.8768834059513766e-01,-6.6617601843200003e-01,-9.8768834059513788e-01,3.2151232216313785e-01,3.2151232216313785e-01
56,2,7.0625000000000004e-01,3.1250000000000000e-02,-9.9691733373312796e-01,-6.7206876185300002e-01,-9.9691733373312807e-01,3.2484857188012806e-01,3.2484857188012806e-01
57,2,7.1875000000000000e-01,3.1250000000000000e-02,-1.0000000000000000e+00,-6.7381797787099995e-01,-1.0000000000000000e+00,3.2618202212900005e-01,3.2618202212900005e-01
58,2,7.3124999999999996e-01,3.1250000000000000e-02,-9.9691733373312807e-01,-6.7141288198799998e-01,-9.9691733373312796e-01,3.2550445174512799e-01,3.2550445174512799e-01
59,2,7.4375000000000002e-01,3.1250000000000000e-02,-9.8768834059513777e-01,-6.6486830242100003e-01,-9.8768834059513777e-01,3.2282003817413774e-01,3.2282003817413774e-01
60,2,7.5624999999999998e-01,3.1250000000000000e-02,-9.7236992039767678e-01,-6.5422458867800004e-01,-9.7236992039767645e-01,3.1814533171967641e-01,3.1814533171967641e-01
61,2,7.6875000000000004e-01,3.1250000000000000e-02,-9.5105651629515364e-01,-6.3954736279400004e-01,-9.5105651629515353e-01,3.1150915350115349e-01,3.1150915350115349e-01
62,2,7.8125000000000000e-01,3.1250000000000000e-02,-9.2387953251128663e-01,-6.2092711474700002e-01,-9.2387953251128652e-01,3.0295241776428650e-01,3.0295241776428650e-01
63,2,7.9374999999999996e-01,3.1250000000000000e-02,-8.9100652418836801e-01,-5.9847864455900002e-01,-8.9100652418836768e-01,2.9252787962936766e-01,2.9252787962936766e-01
64,2,8.0625000000000002e-01,3.1250000000000000e-02,-8.5264016435409207e-01,-5.7234035451200005e-01,-8.5264016435409229e-01,2.8029980984209224e-01,2.8029980984209224e-01
65,2,8.1874999999999998e-01,3.1250000000000000e-02,-8.0901699437494756e-01,-5.4267339585800001e-01,-8.0901699437494679e-01,2.6634359851694678e-01,2.6634359851694678e-01
66,2,8.3125000000000004e-01,3.1250000000000000e-02,-7.6040596560003082e-01,-5.0966067526000003e-01,-7.6040596560003049e-01,2.5074529034003046e-01,2.5074529034003046e-01
67,2,8.4375000000000000e-01,3.1250000000000000e-02,-7.0710678118654768e-01,-4.7350572712099998e-01,-7.0710678118654735e-01,2.3360105406554738e-01,2.3360105406554738e-01
68,2,8.5624999999999996e-01,3.1250000000000000e-02,-6.4944804833018421e-01,-4.3443145871700001e-01,-6.4944804833018377e-01,2.1501658961318376e-01,2.1501658961318376e-01
69,2,8.6875000000000002e-01,3.1250000000000000e-02,-5.8778525229247336e-01,-3.9267877590700001e-01,-5.8778525229247358e-01,1.9510647638547357e-01,1.9510647638547357e-01
70,2,8.8124999999999998e-01,3.1250000000000000e-02,-5.2249856471594947e-01,-3.4850509786500000e-01,-5.2249856471594824e-01,1.7399346685094824e-01,1.7399346685094824e-01
71,2,8.9375000000000004e-01,3.1250000000000000e-02,-4.5399049973954697e-01,-3.0218277000400001e-01,-4.5399049973954658e-01,1.5180772973554657e-01,1.5180772973554657e-01
72,2,9.0625000000000000e-01,3.1250000000000000e-02,-3.8268343236509039e-01,-2.5399738488099999e-01,-3.8268343236508995e-01,1.2868604748408996e-01,1.2868604748408996e-01
73,2,9.1874999999999996e-01,3.1250000000000000e-02,-3.0901699437494762e-01,-2.0424602141699999e-01,-3.0901699437494717e-01,1.0477097295794718e-01,1.0477097295794718e-01
74,2,9.3125000000000002e-01,3.1250000000000000e-02,-2.3344536385590520e-01,-1.5323541331200000e-01,-2.3344536385590559e-01,8.0209950543905589e-02,8.0209950543905589e-02
75,2,9.4374999999999998e-01,3.1250000000000000e-02,-1.5643446504023112e-01,-1.0128005792899999e-01,-1.5643446504022973e-01,5.5154407111229736e-02,5.5154407111229736e-02
76,2,9.5625000000000004e-01,3.1250000000000000e-02,-7.8459095727844749e-02,-4.8700277308600000e-02,-7.8459095727844250e-02,2.9758818419244250e-02,2.9758818419244250e-02
77,2,9.6875000000000000e-01,3.1250000000000000e-02,-2.4492935982947064e-16,4.1797567153200000e-03,2.4492935982947064e-16,4.1797567153197554e-03,4.1797567153197554e-03
78,2,9.8124999999999996e-01,3.1250000000000000e-02,7.8459095727844250e-02,5.7034021149199997e-02,7.8459095727844749e-02,-2.1425074578644752e-02,2.1425074578644752e-02
79,2,9.9375000000000002e-01,3.1250000000000000e-02,1.5643446504022973e-01,1.0953665187700000e-01,1.5643446504023023e-01,-4.6897813163230231e-02,4.6897813163230231e-02
0,3,6.2500000000000003e-03,4.3749999999999997e-02,3.0901699437494740e-01,2.1219639113800001e-01,3.0901699437494790e-01,-9.6820603236947883e-02,9.6820603236947883e-02
1,3,1.8749999999999999e-02,4.3749999999999997e-02,3.8268343236508978e-01,2.6172056824099998e-01,3.8268343236509061e-01,-1.2096286412409063e-01,1.2096286412409063e-01
2,3,3.1250000000000000e-02,4.3749999999999997e-02,4.5399049973954675e-01,3.0963115100999999e-01,4.5399049973954642e-01,-1.4435934872954642e-01,1.4435934872954642e-01
3,3,4.3749999999999997e-02,4.3749999999999997e-02,5.2249856471594880e-01,3.5563275477000000e-01,5.2249856471594891e-01,-1.6686580994594891e-01,1.6686580994594891e-01
4,3,5.6250000000000001e-02,4.3749999999999997e-02,5.8778525229247314e-01,3.9944176433700002e-01,5.8778525229247347e-01,-1.8834348795547345e-01,1.8834348795547345e-01
5,3,6.8750000000000006e-02,4.3749999999999997e-02,6.4944804833018366e-01,4.4078808259899999e-01,6.4944804833018432e-01,-2.0865996573118434e-01,2.0865996573118434e-01
6,3,8.1250000000000003e-02,4.3749999999999997e-02,7.0710678118654746e-01,4.7941679575500001e-01,7.0710678118654846e-01,-2.2768998543154845e-01,2.2768998543154845e-01
7,3,9.3750000000000000e-02,4.3749999999999997e-02,7.6040596560003104e-01,5.1508974494299997e-01,7.6040596560003093e-01,-2.4531622065703096e-01,2.4531622065703096e-01
8,3,1.0625000000000000e-01,4.3749999999999997e-02,8.0901699437494745e-01,5.4758699456899995e-01,8.0901699437494767e-01,-2.6142999980594772e-01,2.6142999980594772e-01
9,3,1.1874999999999999e-01,4.3749999999999997e-02,8.5264016435409207e-01,5.7670818828100001e-01,8.5264016435409273e-01,-2.7593197607309272e-01,2.7593197607309272e-01
10,3,1.3125000000000001e-01,4.3749999999999997e-02,8.9100652418836779e-01,6.0227378423900002e-01,8.9100652418836845e-01,-2.8873273994936843e-01,2.8873273994936843e-01
11,3,1.4374999999999999e-01,4.3749999999999997e-02,9.2387953251128674e-01,6.2412616204000004e-01,9.2387953251128674e-01,-2.9975337047128670e-01,2.9975337047128670e-01
12,3,1.5625000000000000e-01,4.3749999999999997e-02,9.5105651629515353e-01,6.4213059450900001e-01,9.5105651629515375e-01,-3.0892592178615375e-01,3.0892592178615375e-01
13,3,1.6875000000000001e-01,4.3749999999999997e-02,9.7236992039767667e-01,6.5617607833199998e-01,9.7236992039767645e-01,-3.1619384206567647e-01,3.1619384206567647e-01
14,3,1.8124999999999999e-01,4.3749999999999997e-02,9.8768834059513766e-01,6.6617601843200003e-01,9.8768834059513788e-01,-3.2151232216313785e-01,3.2151232216313785e-01
15,3,1.9375000000000001e-01,4.3749999999999997e-02,9.9691733373312796e-01,6.7206876185300002e-01,9.9691733373312796e-01,-3.2484857188012795e-01,3.2484857188012795e-01
16,3,2.0624999999999999e-01,4.3749999999999997e-02,1.0000000000000000e+00,6.7381797787099995e-01,1.0000000000000000e+00,-3.2618202212900005e-01,3.2618202212900005e-01
17,3,2.1875000000000000e-01,4.3749999999999997e-02,9.9691733373312796e-01,6.7141288198799998e-01,9.9691733373312785e-01,-3.2550445174512788e-01,3.2550445174512788e-01
18,3,2.3125000000000001e-01,4.3749999999999997e-02,9.8768834059513766e-01,6.6486830242100003e-01,9.8768834059513777e-01,-3.2282003817413774e-01,3.2282003817413774e-01
19,3,2.4374999999999999e-01,4.3749999999999997e-02,9.7236992039767667e-01,6.5422458867800004e-01,9.7236992039767622e-01,-3.1814533171967618e-01,3.1814533171967618e-01
20,3,2.5624999999999998e-01,4.3749999999999997e-02,9.5105651629515364e-01,6.3954736279400004e-01,9.5105651629515342e-01,-3.1150915350115338e-01,3.1150915350115338e-01
21,3,2.6874999999999999e-01,4.3749999999999997e-02,9.2387953251128674e-01,6.2092711474700002e-01,9.2387953251128641e-01,-3.0295241776428639e-01,3.0295241776428639e-01
22,3,2.8125000000000000e-01,4.3749999999999997e-02,8.9100652418836790e-01,5.9847864455900002e-01,8.9100652418836812e-01,-2.9252787962936810e-01,2.9252787962936810e-01
23,3,2.9375000000000001e-01,4.3749999999999997e-02,8.5264016435409229e-01,5.7234035451200005e-01,8.5264016435409229e-01,-2.8029980984209224e-01,2.8029980984209224e-01
24,3,3.0625000000000002e-01,4.3749999999999997e-02,8.0901699437494745e-01,5.4267339585800001e-01,8.0901699437494723e-01,-2.6634359851694722e-01,2.6634359851694722e-01
25,3,3.1874999999999998e-01,4.3749999999999997e-02,7.6040596560003104e-01,5.0966067526000003e-01,7.6040596560003038e-01,-2.5074529034003035e-01,2.5074529034003035e-01
26,3,3.3124999999999999e-01,4.3749999999999997e-02,7.0710678118654757e-01,4.7350572712099998e-01,7.0710678118654791e-01,-2.3360105406554793e-01,2.3360105406554793e-01
